"__uid","__parent_uid","script_name","script_code","script_type","script_family","script_direction","script_baseline","script_whiteSpace","script_features","script_typicalFont","script_alternateNames","script_numericCode","script_casing","script_diacritics","script_contextualForms","script_complexPos","script_reordering","script_splitGraphs","script_ligatures","script_sample","__display_name","script_displayCode","script_openTypeTags","script_status","script_numericCodePlus","script_sortName","script_shortName","script_subjectTabFlags"
"e3nbh49u8k","","Gangga Malayu","Qa35","abugida","Mainland Southeast Asian","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","no","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:24:""Gangga_Malayu_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:83:""Detail from letter in Gangga Malayu script with transliteration (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Gangga Malayu","","","Historical","00 (hieroglyphic/cuneiform)","Gangga Malayu","Gangga Malayu script","67"
"nszv6y3vmt","","Hatran","Hatr","abjad","Middle Eastern","RTL","[unspecified]","[unspecified]","[none specified]","","","127","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:17:""Hatran_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:74:""Detail from inscription on marble slab in Hatra, Iraq  (see Use & History)"";s:6:""author"";s:26:""Osama Shukir Muhammed Amin"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Hatran [Hatr]","Hatr","hatr","Historical","127 (right-to-left alphabetic)","Hatran","Hatran script","83"
"kw8vgytp77","","Paleohispanic","Qa37","[unspecified]","European","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:46:""Paleoahispanic_Plom_I_de_La_Bastida_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:53:""The lead plaque I from la Bastida (see Use & History)"";s:6:""author"";s:11:""Tautintanes"";s:9:""copyright"";s:7:""© 2007"";s:5:""notes"";s:12:""CC-BY-SA 3.0"";}","Paleohispanic","","","Historical","00 (hieroglyphic/cuneiform)","Paleohispanic","Iberian script","67"
"x6b9ntsxmk","","Jing","Qa38","[unspecified]","East Asian","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Jing","","","Unclear","00 (hieroglyphic/cuneiform)","Jing","Jing script","0"
"nysqp84kbw","","Kawi","Kawi","abugida","Mainland Southeast Asian","LTR","[unspecified]","none","[none specified]","","","368","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:14:""kawisample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:96:""Excerpt from the Laguna Copperplate Inscription via Wikipedia. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Kawi [Kawi]","Kawi","kawi","Historical","368 (alphasyllabic)","Kawi","Kawi script","67"
"plh38uxtuz","","Khotanese","Qa40","abugida","Central Asian","LTR","[unspecified]","[unspecified]","[none specified]","","","0","no","[unknown]","[unknown]","yes","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:27:""Khotanese_Verses_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:52:""Sample from Khotanese manuscript (see Use & History)"";s:6:""author"";s:35:""from International Dunhuang Project"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khotanese","","","Historical","00 (hieroglyphic/cuneiform)","Khotanese","Khotanese script","67"
"n29cepxpe8","","Kirat Rai","Krai","abugida","Indic","LTR","bottom","between words","[none specified]","","","396","no","no","no","no","no","no","none","a:8:{s:9:""file_name"";s:20:""Kirat_Rai_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:63:""Detail from textbook using Kirat Rai script (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Kirat Rai [Krai]","Krai","krai","Current","396 (alphasyllabic)","Kirat Rai","Kirat Rai script","67"
"n96h9v48wk","","Khitan Large script","Kitl","logo-syllabary","East Asian","vertical (LTR)","vertical","[unspecified]","[none specified]","","","505","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:30:""Khitan_Large_Script_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:59:""Detail from Khitan Large Script epitaph (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khitan Large script [Kitl]","Kitl","","Historical","505 (ideographic)","Khitan Large script","Khitan Large script","67"
"ysevq6rrl9","","Khitan Small script","Kits","logo-syllabary","East Asian","other","centered","none","[none specified]","","","288","no","[unknown]","[unknown]","yes","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:23:""Khitan_small_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:68:""Khitan characters on a bronze mirror. National Museum, Seoul, Korea."";s:6:""author"";s:12:""John S Y Lee"";s:9:""copyright"";s:33:""Image licensed under CC-BY-SA 2.0"";s:5:""notes"";s:48:""http://flickr.com/photos/38760691@N03/5104370266"";}","Khitan Small script [Kits]","Kits","kits","Historical","288 (left-to-right alphabetic)","Khitan Small script","Khitan small script","83"
"xvrga4y9qq","","Zanabazar Square","Zanb","abugida","Central Asian","LTR","hanging","[unspecified]","[none specified]","","Zanabazarin Dörböljin Useg, Xewtee Dörböljin Bicig, Horizontal Square Script","339","no","yes","yes","yes","no","[unknown]","required","a:8:{s:9:""file_name"";s:19:""ZanabazarSquare.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:33:""Sample of Zanabazar Square script"";s:6:""author"";s:12:""Anand.orkhon"";s:9:""copyright"";s:7:""© 2016"";s:5:""notes"";s:100:""From {link:https://commons.wikimedia.org/wiki/File:Monggol_in_kebtege_dorbeljin_bicig.png wikimedia)"";}","Zanabazar Square [Zanb]","Zanb","zanb","Historical","339 (alphasyllabic)","Zanabazar Square","Zanabazar Square script","81"
"q662t9j73m","","Numidian","Qa45","[unspecified]","African","vertical (LTR) and horizontal (RTL)","vertical","[unspecified]","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Numidian","","","Historical","00 (hieroglyphic/cuneiform)","Numidian","Numidian script","65"
"cfgxjqdamq","","Old Uyghur","Ougr","abjad","Central Asian","RTL","[unspecified]","between words","[none specified]","","","143","[unknown]","yes","[unknown]","yes","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:24:""Uighur-script_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:36:""Old Uyghur alphabet in cursive style"";s:6:""author"";s:19:""(See Use & History)"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Old Uyghur [Ougr]","Ougr","ougr","Historical","143 (right-to-left alphabetic)","Old Uyghur","Uyghur script","67"
"tthebv9lse","","Proto-Elamite","Pelm","logo-syllabary","Middle Eastern","RTL","[unspecified]","[unspecified]","[none specified]","","","16","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:24:""Proto-Elamite_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:32:""Detail from Proto-Elamite tablet"";s:6:""author"";s:16:""Marie-Lan Nguyen"";s:9:""copyright"";s:26:""© 2009  See Use & History"";s:5:""notes"";s:0:"""";}","Proto-Elamite [Pelm]","Pelm","","Historical","016 (hieroglyphic/cuneiform)","Proto-Elamite","Proto-Elamite script","67"
"q3h5s2asve","","Pyu (Tircul)","Qa48","[unspecified]","Mainland Southeast Asian","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:21:""Pyu_script_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:28:""Representation of Pyu script"";s:6:""author"";s:12:""咽頭べさ"";s:9:""copyright"";s:27:""2021  License: CC BY-SA 4.0"";s:5:""notes"";s:0:"""";}","Pyu (Tircul)","","","Historical","00 (hieroglyphic/cuneiform)","Pyu (Tircul)","Pyu script","1"
"gmmwu3j8pp","","Satavahana","Qa49","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Satavahana","","","Historical","00 (hieroglyphic/cuneiform)","Satavahana","Satavahana script","1"
"puhzhv5xc7","","Siddham, Siddhaṃ, Siddhamātṛkā","Sidd","abugida","Indic","LTR","hanging","[unspecified]","[none specified]","","","302","no","yes","[unknown]","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:11:""siddham.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:97:""Excerpt from the Karanīya Mettā Sutta via jayarava on Flickr. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Siddham, Siddhaṃ, Siddhamātṛkā [Sidd]","Sidd","sidd","Historical","302 (alphasyllabic)","Siddham, Siddhaṃ, SiddhamAtṛkA","Siddham script","83"
"b6df4ya6rb","","Tani","Qa51","alphabet","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:13:""tani_lipi.gif"";s:14:""file_MIME_type"";s:9:""image/gif"";s:9:""file_type"";s:3:""gif"";s:10:""is_package"";b:0;s:7:""caption"";s:16:""Tani Lipi sample"";s:6:""author"";s:38:""Biswajit Mandal. Used with permission."";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Tani","","","Current","00 (hieroglyphic/cuneiform)","Tani","Tani script","65"
"k6ndaykqk8","","Zhuang Square","Qa52","logo-syllabary","East Asian","vertical (LTR) and horizontal (RTL)","vertical","discretionary","[none specified]","","","0","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:10:""zhuang.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:80:""Excerpt from the UDHR in Zhuang Square script. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Zhuang Square","","","Current","00 (hieroglyphic/cuneiform)","Zhuang Square","Zhuang Square script","67"
"xdrq8kl7ya","","Turkestani","Qa53","abugida","Central Asian","LTR","[unspecified]","[unspecified]","[none specified]","","","0","yes","yes","yes","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:71:""TurkestaniBrahmi_script_5th_or_6th_century_Weber_manuscripts_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:31:""Turkestani Brahmi script sample"";s:6:""author"";s:34:""Ms Sarah Welch (see Use & History)"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Turkestani","","","Historical","00 (hieroglyphic/cuneiform)","Turkestani","Turkestani script","3"
"esz4m69fg9","","Naxi Dongba","Nkdb","[unspecified]","East Asian","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","85","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:24:""Dongba_script_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:64:""© Someone's Moving Castle 2013.  See Use & History subject area"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Naxi Dongba [Nkdb]","Nkdb","","Current","085 (hieroglyphic/cuneiform)","Naxi Dongba","Naxi Dongba script","3"
"hdjaaxqbxt","","Anatolian Hieroglyphs (Luwian Hieroglyphs, Hittite Hieroglyphs)","Hluw","logo-syllabary","Middle Eastern","boustrophedon","[unspecified]","none","[none specified]","","","80","no","no","no","no","no","no","[unspecified]","a:8:{s:9:""file_name"";s:13:""Anatolian.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:52:""From Flickr, 2010. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Anatolian Hieroglyphs (Luwian Hieroglyphs, Hittite Hieroglyphs)","Hluw","hluw","Historical","080 (hieroglyphic/cuneiform)","Anatolian Hieroglyphs (Luwian Hieroglyphs, Hittite Hieroglyphs)","Anatolian Hieroglyphs","83"
"fxxttlp55c","","Mwangwego","Qa54","abugida","African","LTR","bottom","between words","[none specified]","","","0","no","yes","no","no","no","no","[unspecified]","a:8:{s:9:""file_name"";s:13:""mwangwego.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Mwangwego","","","Current","00 (hieroglyphic/cuneiform)","Mwangwego","Mwangwego script","67"
"z7568r8exy","","Caucasian Albanian","Aghb","alphabet","European","LTR","[unspecified]","between words","[none specified]","","","239","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:28:""CaucasianAlbanian_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:99:""Detail from 15th-century Armenian manuscript containing the Albanian alphabet.  (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Caucasian Albanian [Aghb]","Aghb","aghb","Historical","239 (left-to-right alphabetic)","Caucasian Albanian","Caucasian Albanian script","83"
"tfesvlqtrn","","Mahajani","Mahj","alphabet","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","314","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","none","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Mahajani [Mahj]","Mahj","mahj","Historical","314 (alphasyllabic)","Mahajani","Mahajani script","83"
"vkxffs5q4x","","Hanifi Rohingya","Rohg","alphabet","Mainland Southeast Asian","RTL","bottom","[unspecified]","[none specified]","","","167","no","yes","[unknown]","yes","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:25:""HanifiRohingya_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:76:""Detail from Rohingya lesson using Hanifi Rohingya script (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Hanifi Rohingya [Rohg]","Rohg","rohg","Current","167 (right-to-left alphabetic)","Hanifi Rohingya","Hanifi Rohingya script","83"
"ne2htm4x5u","","Adlam","Adlm","alphabet","African","RTL","bottom","between words","[none specified]","","","166","yes","yes","yes","[unknown]","no","no","none","a:8:{s:9:""file_name"";s:9:""Adlam.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:54:""taken from www.windenjangen.org. Used with permission."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Adlam [Adlm]","Adlm","adlm","Current","166 (right-to-left alphabetic)","Adlam","Adlam script","83"
"b558rpptkx","","Tangsa","Tnsa","alphabet","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","275","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Tangsa [Tnsa]","Tnsa","tnsa","Unclear","275 (left-to-right alphabetic)","Tangsa","Tangsa script","67"
"urpd5ljzxa","","Khimhun Tangsa","Qa57","abugida","Indic","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khimhun Tangsa","","","Unclear","00 (hieroglyphic/cuneiform)","Khimhun Tangsa","Khimhun Tangsa","1"
"w8yaduqa7j","","Nandinagari","Nand","abugida","Indic","LTR","[unspecified]","between words","[none specified]","","","311","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:22:""Nandinagari_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:54:""Detail from Nandinagari manuscript (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Nandinagari [Nand]","Nand","nand","Historical","311 (alphasyllabic)","Nandinagari","Nandinagari script","3"
"vyl3spj7d2","","Eskaya","Qabr","syllabary","Insular Southeast Asian","LTR","[unspecified]","between words","[none specified]","","","943","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:15:""Eskaya-crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Eskaya","","","Current","943 (private use, alias, or special)","Eskaya","Eskaya script","3"
"lwl5ef4z8q","","Khatt-i Baburi","Qa60","abjad","Middle Eastern","RTL","bottom","between words","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khatt-i Baburi","","","Historical","00 (hieroglyphic/cuneiform)","Khatt-i Baburi","Khatt-i Baburi script","1"
"fble8cb8r5","","Dives Akuru","Diak","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","342","no","yes","[unknown]","[unknown]","[unknown]","yes","required","a:8:{s:9:""file_name"";s:17:""DivAkuru-Crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:59:""From Wikipedia. See 'Use & History' tab for more informati."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Dives Akuru [Diak]","Diak","diak","Historical","342 (alphasyllabic)","Dives Akuru","Dives Akuru script","67"
"c5u6ftcg2h","","Balti-B","Qa63","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Balti-B","","","Historical","00 (hieroglyphic/cuneiform)","Balti-B","Balti-B script","1"
"ct6spwxzu6","","Badaga","Qabq","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","942","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:17:""Badaga_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:51:""Detail from booklet used to learn the Badaga script"";s:6:""author"";s:25:""Wg Cdr Bellie Jayaprakash"";s:9:""copyright"";s:8:""©  2018"";s:5:""notes"";s:21:""Used with permission."";}","Badaga","","","Unclear","942 (private use, alias, or special)","Badaga","Badaga script","67"
"ae4zkrntjg","","Gunjala Gondi","Gong","abugida","Indic","LTR","hanging","between words","[none specified]","","","328","no","yes","no","yes","no","no","required","a:8:{s:9:""file_name"";s:17:""Gunjala_Gondi.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:43:""Sample from a hand-written primer from 1942"";s:6:""author"";s:12:""Pendur Lingu"";s:9:""copyright"";s:39:""CC-BY-SA  (photo by Pendor Durnath Rao)"";s:5:""notes"";s:0:"""";}","Gunjala Gondi [Gong]","Gong","gong","Current","328 (alphasyllabic)","Gunjala Gondi","Gunjala Gondi script","19"
"gtd2rtpwma","","Osage","Osge","alphabet","American","LTR","bottom","between words","[none specified]","","","219","yes","yes","no","yes","no","no","[unspecified]","a:8:{s:9:""file_name"";s:23:""Osage_script_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:16:""Osage consonants"";s:6:""author"";s:29:""based on image by Kwamikagami"";s:9:""copyright"";s:4:""2011"";s:5:""notes"";s:0:"""";}","Osage [Osge]","Osge","osge","Current","219 (left-to-right alphabetic)","Osage","Osage script","83"
"ebvs4jg5y3","","Medefaidrin (Oberi Okaime, Oberi Ɔkaimɛ)","Medf","alphabet","African","LTR","bottom","between words","[none specified]","","","265","yes","[unknown]","yes","no","no","no","optional","a:8:{s:9:""file_name"";s:15:""Medefaidrin.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:38:""Sample of Medefaidrin (Noto Sans font)"";s:6:""author"";s:41:""Immanuel Giel, CC0, via Wikimedia Commons"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Medefaidrin (Oberi Okaime, Oberi Ɔkaimɛ) [Medf]","Medf","medf","Current","265 (left-to-right alphabetic)","Medefaidrin (Oberi Okaime, Oberi Ɔkaimɛ)","Medefaidrin script","19"
"x5yy3xbc5c","","Makasar","Maka","abugida","Insular Southeast Asian","LTR","bottom","discretionary","[none specified]","","Old Makassarese","366","no","yes","[unknown]","yes","yes","no","none","a:8:{s:9:""file_name"";s:12:""nosample.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Makasar [Maka]","Maka","maka","Historical","366 (alphasyllabic)","Makasar","Makasar script","83"
"wu4jrtxcya","","Wancho","Wcho","alphabet","Indic","LTR","bottom","between words","[none specified]","","","283","no","yes","no","no","no","no","none","a:8:{s:9:""file_name"";s:10:""Wancho.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:34:""The word 'Wancho' in Wancho script"";s:6:""author"";s:0:"""";s:9:""copyright"";s:50:""Rishu Shukla, CC BY-SA 4.0 , via Wikimedia Commons"";s:5:""notes"";s:0:"""";}","Wancho [Wcho]","Wcho","wcho","Current","283 (left-to-right alphabetic)","Wancho","Wancho script","83"
"r5tx7zufw8","","Han with Bopomofo (alias for Han + Bopomofo)","Hanb","logo-syllabary","East Asian","[unspecified]","[unspecified]","none","[none specified]","","","503","no","no","[unknown]","[unknown]","no","no","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Han with Bopomofo (alias for Han + Bopomofo) [Hanb]","Hanb","","Current","503 (ideographic)","Han with Bopomofo (alias for Han + Bopomofo)","Han with Bopomofo script","3"
